id,target
724,11
725,2
726,16
727,11
728,6
729,6
730,9
731,15
732,5
733,16
734,2
735,14
736,15
737,6
738,13
739,11
740,19
741,3
742,11
743,10
744,17
745,9
746,19
747,1
748,16
749,15
750,7
751,17
752,8
753,2
754,1
755,5
756,6
757,11
758,11
759,17
760,5
761,18
762,19
763,2
764,1
765,5
766,16
767,3
768,8
769,14
770,4
771,16
772,17
773,12
774,18
775,13
776,4
777,10
778,0
779,15
780,17
781,6
782,13
783,10
784,15
785,12
786,9
787,9
788,3
789,14
790,11
791,19
792,6
793,5
794,6
795,10
796,2
797,15
798,8
799,4
800,12
801,3
802,2
803,13
804,1
805,12
806,17
807,3
808,1
809,13
810,9
811,5
812,5
813,18
814,16
815,14
816,17
817,18
818,18
819,18
820,9
821,1
822,9
823,4
824,11
825,7
826,5
827,2
828,17
829,2
830,9
831,17
832,10
833,11
834,15
835,14
836,5
837,17
838,11
839,10
840,3
841,4
842,16
843,12
844,18
845,2
846,10
847,15
848,14
849,8
850,0
851,1
852,10
853,18
854,17
855,4
856,2
857,5
858,8
859,5
860,17
861,17
862,17
863,6
864,15
865,17
866,11
867,17
868,1
869,7
870,10
871,6
872,12
873,5
874,7
875,19
876,3
877,12
878,10
879,11
880,1
881,13
882,0
883,2
884,8
885,16
886,4
887,7
888,12
889,17
890,18
891,1
892,7
893,1
894,3
895,15
896,10
897,9
898,6
899,15
900,5
901,8
902,4
903,4
904,15
905,0
906,11
907,1
908,17
909,2
910,5
911,13
912,5
913,18
914,16
915,12
916,5
917,0
918,10
919,18
920,17
921,12
922,5
923,5
924,14
925,6
926,9
927,9
928,1
929,3
930,15
931,2
932,5
933,14
934,3
935,16
936,16
937,6
938,10
939,6
940,15
941,8
942,0
943,2
944,16
945,3
946,17
947,12
948,5
949,15
950,4
951,4
952,9
953,6
954,11
955,0
956,15
957,1
958,14
959,2
960,8
961,5
962,14
963,9
964,10
965,12
966,17
967,8
968,19
969,0
970,5
971,10
972,11
973,17
974,15
975,13
976,17
977,8
978,1
979,13
980,18
981,4
982,0
983,19
984,8
985,11
986,5
987,12
988,2
989,15
990,10
991,10
992,0
993,9
994,10
995,9
996,18
997,1
998,12
999,18
1000,15
1001,5
1002,0
1003,3
1004,1
1005,17
1006,10
1007,7
1008,17
1009,9
1010,16
1011,15
1012,19
1013,5
1014,11
1015,10
1016,18
1017,17
1018,1
1019,14
1020,18
1021,5
1022,11
1023,15
1024,5
1025,7
1026,11
1027,2
1028,1
1029,3
1030,19
1031,15
1032,15
1033,14
1034,18
1035,19
1036,1
1037,2
1038,8
1039,11
1040,3
1041,13
1042,3
1043,17
1044,16
1045,9
1046,4
1047,10
1048,17
1049,1
1050,10
1051,7
1052,17
1053,9
1054,12
1055,0
1056,4
1057,19
1058,19
1059,14
1060,17
1061,6
1062,11
1063,10
1064,3
1065,15
1066,6
1067,7
1068,6
1069,13
1070,4
1071,18
1072,15
1073,17
1074,3
1075,10
1076,17
1077,1
1078,2
1079,18
1080,6
1081,16
1082,10
1083,13
1084,17
1085,4
1086,3
1087,7
1088,13
1089,10
1090,18
1091,12
1092,2
1093,10
1094,15
1095,16
1096,16
1097,3
1098,1
1099,6
1100,10
1101,16
1102,14
1103,1
1104,15
1105,19
1106,12
1107,14
1108,6
1109,9
1110,10
1111,3
1112,8
1113,13
1114,17
1115,1
1116,19
1117,14
1118,13
1119,11
1120,6
1121,14
1122,9
1123,1
1124,9
1125,10
1126,5
1127,10
1128,14
1129,12
1130,8
1131,5
1132,11
1133,8
1134,17
1135,6
1136,14
1137,1
1138,9
1139,12
1140,10
1141,10
1142,7
1143,8
1144,7
1145,19
1146,18
1147,9
1148,9
1149,1
1150,6
1151,11
1152,7
1153,8
1154,4
1155,7
1156,2
1157,7
1158,12
1159,16
1160,13
1161,11
1162,5
1163,1
1164,11
1165,7
1166,10
1167,15
1168,11
1169,5
1170,0
1171,9
1172,8
1173,13
1174,14
1175,8
1176,11
1177,1
1178,12
1179,18
1180,3
1181,10
1182,14
1183,11
1184,9
1185,12
1186,5
1187,4
1188,7
1189,6
1190,5
1191,8
1192,3
1193,5
1194,11
1195,6
1196,6
1197,16
1198,0
1199,9
1200,19
1201,15
1202,0
1203,0
1204,15
1205,5
1206,6
1207,10
1208,8
1209,12
1210,15
1211,15
1212,15
1213,15
1214,7
1215,10
1216,4
1217,10
1218,10
1219,6
1220,11
1221,10
1222,12
1223,5
1224,8
1225,18
1226,14
1227,0
1228,8
1229,15
1230,6
1231,18
1232,5
1233,14
1234,15
1235,12
1236,11
1237,13
1238,11
1239,5
1240,19
1241,10
1242,17
1243,6
1244,12
1245,3
1246,12
1247,8
1248,3
1249,12
1250,3
1251,3
1252,18
1253,16
1254,14
1255,12
1256,0
1257,11
1258,4
1259,19
1260,13
1261,3
1262,11
1263,3
1264,13
1265,11
1266,12
1267,8
1268,1
1269,9
1270,5
1271,6
1272,1
1273,2
1274,8
1275,10
1276,18
1277,3
1278,7
1279,4
1280,2
1281,11
1282,12
1283,11
1284,9
1285,12
1286,3
1287,13
1288,0
1289,15
1290,8
1291,16
1292,12
1293,19
1294,13
1295,19
1296,2
1297,7
1298,13
1299,5
1300,9
1301,15
1302,15
1303,14
1304,6
1305,10
1306,11
1307,6
1308,14
1309,18
1310,6
1311,16
1312,14
1313,10
1314,1
1315,17
1316,15
1317,9
1318,3
1319,15
1320,14
1321,19
1322,5
1323,5
1324,2
1325,16
1326,11
1327,8
1328,14
1329,16
1330,15
1331,5
1332,16
1333,7
1334,1
1335,14
1336,5
1337,6
1338,18
1339,12
1340,5
1341,4
1342,15
1343,9
1344,18
1345,10
1346,12
1347,0
1348,4
1349,4
1350,14
1351,13
1352,5
1353,14
1354,12
1355,6
1356,5
1357,9
1358,5
1359,11
1360,12
1361,17
1362,16
1363,5
1364,4
1365,17
1366,2
1367,15
1368,13
1369,10
1370,16
1371,7
1372,2
1373,8
1374,12
1375,5
1376,10
1377,16
1378,2
1379,12
1380,1
1381,9
1382,8
1383,1
1384,4
1385,11
1386,1
1387,4
1388,1
1389,2
1390,13
1391,14
1392,7
1393,19
1394,14
1395,2
1396,1
1397,2
1398,18
1399,3
1400,6
1401,16
1402,13
1403,5
1404,5
1405,8
1406,17
1407,1
1408,9
1409,10
1410,10
1411,4
1412,2
1413,16
1414,19
1415,10
1416,10
1417,11
1418,17
1419,10
1420,14
1421,1
1422,11
1423,17
1424,6
1425,3
1426,5
1427,5
1428,6
1429,18
1430,17
1431,8
1432,13
1433,11
1434,18
1435,12
1436,1
1437,5
1438,13
1439,0
1440,17
1441,13
1442,13
1443,14
1444,8
1445,18
1446,5
1447,16
1448,5
1449,2
1450,10
1451,18
1452,11
1453,2
1454,8
1455,11
1456,10
1457,15
1458,0
1459,1
1460,12
1461,10
1462,14
1463,1
1464,2
1465,5
1466,4
1467,3
1468,7
1469,0
1470,9
1471,6
1472,18
1473,19
1474,17
1475,10
1476,11
1477,6
1478,13
1479,0
1480,3
1481,17
1482,11
1483,10
1484,13
1485,12
1486,9
1487,9
1488,18
1489,5
1490,12
1491,8
1492,6
1493,12
1494,4
1495,11
1496,12
1497,10
1498,18
1499,17
1500,11
1501,13
1502,18
1503,14
1504,6
1505,7
1506,10
1507,13
1508,13
1509,15
1510,6
1511,5
1512,4
1513,18
1514,15
1515,1
1516,11
1517,14
1518,16
1519,17
1520,11
1521,2
1522,1
1523,5
1524,1
1525,10
1526,13
1527,1
1528,4
1529,2
1530,9
1531,12
1532,2
1533,17
1534,3
1535,16
1536,1
1537,14
1538,13
1539,11
1540,2
1541,11
1542,1
1543,19
1544,14
1545,11
1546,18
1547,17
1548,19
1549,10
1550,16
1551,17
1552,17
1553,2
1554,10
1555,9
1556,8
1557,7
1558,11
1559,5
1560,17
1561,4
1562,2
1563,17
1564,17
1565,18
1566,15
1567,9
1568,19
1569,17
1570,16
1571,5
1572,17
1573,11
1574,9
1575,9
1576,13
1577,13
1578,17
1579,5
1580,6
1581,6
1582,15
1583,16
1584,5
1585,4
1586,12
1587,14
1588,3
1589,18
1590,1
1591,19
1592,16
1593,17
1594,12
1595,17
1596,12
1597,6
1598,12
1599,5
1600,10
1601,18
1602,12
1603,17
1604,14
1605,5
1606,17
1607,0
1608,9
1609,2
1610,9
1611,18
1612,15
1613,8
1614,11
1615,12
1616,16
1617,12
1618,8
1619,2
1620,9
1621,5
1622,12
1623,17
1624,6
1625,1
1626,14
1627,0
1628,4
1629,11
1630,15
1631,1
1632,18
1633,8
1634,13
1635,14
1636,11
1637,19
1638,2
1639,7
1640,15
1641,18
1642,6
1643,12
1644,6
1645,12
1646,4
1647,9
1648,6
1649,18
1650,15
1651,19
1652,19
1653,5
1654,5
1655,9
1656,10
1657,10
1658,11
1659,5
1660,14
1661,2
1662,7
1663,11
1664,4
1665,16
1666,17
1667,12
1668,14
1669,5
1670,15
1671,11
1672,15
1673,16
1674,14
1675,3
1676,3
1677,16
1678,3
1679,17
1680,14
1681,10
1682,9
1683,14
1684,18
1685,17
1686,5
1687,8
1688,1
1689,6
1690,10
1691,14
1692,2
1693,15
1694,6
1695,7
1696,9
1697,5
1698,9
1699,15
1700,18
1701,9
1702,9
1703,12
1704,7
1705,6
1706,9
1707,0
1708,5
1709,6
1710,9
1711,9
1712,7
1713,9
1714,9
1715,12
1716,16
1717,1
1718,5
1719,9
1720,4
1721,6
1722,19
1723,16
1724,18
1725,3
1726,8
1727,5
1728,17
1729,3
1730,3
1731,4
1732,8
1733,8
1734,15
1735,3
1736,7
1737,17
1738,9
1739,10
1740,2
1741,16
1742,8
1743,11
1744,10
1745,15
1746,14
1747,17
1748,18
1749,12
1750,14
1751,17
1752,16
1753,17
1754,11
1755,17
1756,16
1757,10
1758,11
1759,9
1760,6
1761,13
1762,16
1763,17
1764,17
1765,6
1766,0
1767,8
1768,13
1769,15
1770,8
1771,10
1772,0
1773,11
1774,4
1775,14
1776,14
1777,14
1778,17
1779,3
1780,16
1781,13
1782,17
1783,7
1784,5
1785,11
1786,2
1787,10
1788,5
1789,14
1790,3
1791,1
1792,13
1793,15
1794,15
1795,18
1796,16
1797,2
1798,10
1799,18
1800,3
1801,8
1802,5
1803,15
1804,1
1805,13
1806,14
1807,16
1808,11
1809,14
1810,16
1811,14
1812,7
1813,7
1814,7
1815,7
1816,6
1817,15
1818,8
1819,17
1820,1
1821,18
1822,6
1823,17
1824,13
1825,2
1826,9
1827,10
1828,18
1829,8
1830,17
1831,9
1832,0
1833,4
1834,5
1835,6
1836,14
1837,16
1838,0
1839,5
1840,5
1841,18
1842,10
1843,4
1844,11
1845,6
1846,6
1847,11
1848,19
1849,8
1850,14
1851,6
1852,17
1853,7
1854,9
1855,8
1856,1
1857,4
1858,18
1859,15
1860,11
1861,13
1862,0
1863,3
1864,7
1865,3
1866,17
1867,9
1868,17
1869,6
1870,12
1871,19
1872,19
1873,2
1874,4
1875,16
1876,13
1877,5
1878,15
1879,0
1880,11
1881,16
1882,14
1883,19
1884,17
1885,10
1886,11
1887,2
1888,0
1889,11
1890,6
1891,10
1892,11
1893,8
1894,2
1895,13
1896,12
1897,9
1898,6
1899,7
1900,16
1901,12
1902,11
1903,4
1904,1
1905,8
1906,18
1907,10
1908,15
1909,10
1910,16
1911,2
1912,3
1913,14
1914,17
1915,9
1916,17
1917,4
1918,11
1919,7
1920,0
1921,2
1922,9
1923,12
1924,10
1925,4
1926,7
1927,8
1928,9
1929,10
1930,9
1931,15
1932,2
1933,11
1934,5
1935,14
1936,14
1937,3
1938,15
1939,18
1940,16
1941,9
1942,16
1943,9
1944,0
1945,1
1946,9
1947,2
1948,5
1949,18
1950,7
1951,12
1952,2
1953,1
1954,11
1955,13
1956,19
1957,6
1958,11
1959,18
1960,7
1961,8
1962,7
1963,16
1964,2
1965,11
1966,17
1967,2
1968,7
1969,15
1970,6
1971,5
1972,19
1973,6
1974,17
1975,7
1976,9
1977,3
1978,3
1979,18
1980,16
1981,10
1982,12
1983,19
1984,14
1985,5
1986,3
1987,1
1988,5
1989,15
1990,15
1991,16
1992,19
1993,1
1994,13
1995,6
1996,8
1997,12
1998,17
1999,0
2000,16
2001,7
2002,4
2003,6
2004,9
2005,9
2006,14
2007,9
2008,9
2009,15
2010,11
2011,11
2012,4
2013,19
2014,8
2015,2
2016,14
2017,6
2018,9
2019,18
2020,11
2021,14
2022,2
2023,2
2024,2
2025,12
2026,3
2027,16
2028,14
2029,5
2030,11
2031,9
2032,11
2033,8
2034,5
2035,12
2036,10
2037,12
2038,10
2039,11
2040,6
2041,10
2042,6
2043,9
2044,6
2045,18
2046,7
2047,15
2048,12
2049,12
2050,10
2051,8
2052,15
2053,0
2054,15
2055,14
2056,2
2057,2
2058,13
2059,10
2060,4
2061,14
2062,4
2063,18
2064,14
2065,13
2066,9
2067,15
2068,14
2069,14
2070,18
2071,5
2072,14
2073,4
2074,3
2075,16
2076,10
2077,11
2078,2
2079,11
2080,11
2081,9
2082,17
2083,5
2084,16
2085,6
2086,8
2087,18
2088,17
2089,2
2090,4
2091,11
2092,13
2093,16
2094,10
2095,4
2096,2
2097,10
2098,18
2099,13
2100,19
2101,9
2102,3
2103,1
2104,5
2105,3
2106,14
2107,1
2108,12
2109,8
2110,16
2111,9
2112,18
2113,9
2114,12
2115,13
2116,14
2117,10
2118,12
2119,12
2120,17
2121,14
2122,5
2123,2
2124,14
2125,3
2126,19
2127,11
2128,4
2129,5
2130,6
2131,19
2132,17
2133,4
2134,5
2135,0
2136,10
2137,8
2138,10
2139,7
2140,14
2141,5
2142,7
2143,3
2144,10
2145,17
2146,5
2147,1
2148,17
2149,4
2150,12
2151,2
2152,18
2153,18
2154,15
2155,17
2156,11
2157,8
2158,0
2159,5
2160,10
2161,10
2162,15
2163,17
2164,7
2165,7
2166,18
2167,18
2168,12
2169,4
2170,10
2171,10
2172,17
2173,16
2174,13
2175,13
2176,10
2177,1
2178,5
2179,17
2180,10
2181,19
2182,18
2183,9
2184,3
2185,12
2186,3
2187,10
2188,5
2189,18
2190,12
2191,18
2192,14
2193,10
2194,3
2195,10
2196,10
2197,7
2198,19
2199,13
2200,19
2201,18
2202,11
2203,4
2204,10
2205,4
2206,1
2207,19
2208,17
2209,18
2210,10
2211,7
2212,7
2213,12
2214,12
2215,1
2216,13
2217,15
2218,2
2219,1
2220,2
2221,12
2222,19
2223,7
2224,15
2225,10
2226,13
2227,9
2228,12
2229,17
2230,16
2231,1
2232,8
2233,7
2234,15
2235,1
2236,9
2237,3
2238,14
2239,5
2240,7
2241,4
2242,13
2243,9
2244,15
2245,14
2246,9
2247,5
2248,12
2249,18
2250,3
2251,3
2252,15
2253,19
2254,11
2255,12
2256,1
2257,3
2258,4
2259,5
2260,12
2261,19
2262,13
2263,11
2264,12
2265,18
2266,13
2267,6
2268,10
2269,8
2270,5
2271,18
2272,5
2273,11
2274,13
2275,2
2276,11
2277,5
2278,3
2279,2
2280,12
2281,9
2282,2
2283,9
2284,2
2285,11
2286,2
2287,14
2288,9
2289,13
2290,18
2291,10
2292,4
2293,4
2294,18
2295,18
2296,2
2297,12
2298,14
2299,11
2300,15
2301,16
2302,0
2303,18
2304,9
2305,0
2306,5
2307,7
2308,13
2309,8
2310,18
2311,14
2312,2
2313,17
2314,18
2315,15
2316,14
2317,8
2318,12
2319,7
2320,12
2321,14
2322,5
2323,3
2324,11
2325,9
2326,7
2327,9
2328,11
2329,9
2330,1
2331,2
2332,19
2333,12
2334,16
2335,11
2336,15
2337,17
2338,6
2339,0
2340,1
2341,10
2342,15
2343,12
2344,18
2345,7
2346,6
2347,17
2348,14
2349,4
2350,16
2351,11
2352,12
2353,14
2354,2
2355,3
2356,5
2357,17
2358,8
2359,8
2360,10
2361,4
2362,14
2363,17
2364,19
2365,11
2366,8
2367,7
2368,11
2369,16
2370,4
2371,10
2372,15
2373,5
2374,12
2375,14
2376,18
2377,16
2378,11
2379,15
2380,5
2381,17
2382,12
2383,16
2384,3
2385,14
2386,2
2387,1
2388,17
2389,8
2390,5
2391,3
2392,18
2393,18
2394,11
2395,17
2396,17
2397,14
2398,12
2399,17
2400,9
2401,13
2402,13
2403,9
2404,18
2405,17
2406,18
2407,4
2408,19
2409,7
2410,9
2411,17
2412,8
2413,16
2414,0
2415,6
2416,18
2417,16
2418,8
2419,11
2420,17
2421,17
2422,17
2423,18
2424,14
2425,3
2426,8
2427,17
2428,12
2429,7
2430,15
2431,11
2432,6
2433,6
2434,10
2435,17
2436,9
2437,11
2438,5
2439,2
2440,19
2441,7
2442,8
2443,2
2444,15
2445,7
2446,6
2447,17
2448,3
2449,16
2450,10
2451,14
2452,1
2453,1
2454,9
2455,13
2456,18
2457,9
2458,11
2459,11
2460,15
2461,6
2462,7
2463,11
2464,15
2465,14
2466,8
2467,13
2468,13
2469,4
2470,1
2471,11
2472,2
2473,12
2474,3
2475,2
2476,19
2477,11
2478,3
2479,0
2480,6
2481,13
2482,5
2483,1
2484,4
2485,2
2486,17
2487,18
2488,18
2489,5
2490,1
2491,3
2492,8
2493,0
2494,12
2495,9
2496,11
2497,14
2498,8
2499,16
2500,11
2501,19
2502,12
2503,5
2504,13
2505,19
2506,11
2507,9
2508,1
2509,6
2510,11
2511,9
2512,14
2513,9
2514,8
2515,9
2516,0
2517,5
2518,0
2519,6
2520,14
2521,7
2522,12
2523,0
2524,16
2525,3
2526,5
2527,8
2528,17
2529,7
2530,11
2531,11
2532,9
2533,8
2534,16
2535,15
2536,19
2537,8
2538,19
2539,5
2540,13
2541,14
2542,19
2543,18
2544,14
2545,10
2546,11
2547,8
2548,11
2549,7
2550,11
2551,7
2552,9
2553,18
2554,11
2555,0
2556,8
2557,1
2558,9
2559,3
2560,5
2561,11
2562,11
2563,5
2564,14
2565,1
2566,4
2567,10
2568,17
2569,3
2570,10
2571,17
2572,13
2573,10
2574,3
2575,8
2576,16
2577,4
2578,18
2579,5
2580,17
2581,10
2582,6
2583,8
2584,11
2585,19
2586,7
2587,6
2588,5
2589,1
2590,5
2591,18
2592,17
2593,5
2594,6
2595,10
2596,0
2597,14
2598,10
2599,12
2600,8
2601,11
2602,5
2603,3
2604,15
2605,16
2606,5
2607,9
2608,17
2609,11
2610,8
2611,0
2612,13
2613,13
2614,18
2615,10
2616,15
2617,5
2618,5
2619,9
2620,8
2621,12
2622,19
2623,17
2624,2
2625,12
2626,15
2627,8
2628,17
2629,15
2630,11
2631,10
2632,10
2633,13
2634,17
2635,18
2636,8
2637,14
2638,3
2639,19
2640,9
2641,4
2642,6
2643,3
2644,15
2645,1
2646,5
2647,17
2648,0
2649,11
2650,12
2651,13
2652,13
2653,6
2654,8
2655,7
2656,17
2657,3
2658,11
2659,11
2660,11
2661,4
2662,11
2663,11
2664,17
2665,11
2666,9
2667,2
2668,3
2669,10
2670,7
2671,2
2672,9
2673,13
2674,8
2675,6
2676,0
2677,19
2678,15
2679,4
2680,4
2681,15
2682,10
2683,7
2684,0
2685,8
2686,9
2687,9
2688,15
2689,12
2690,19
2691,17
2692,14
2693,18
2694,8
2695,17
2696,19
2697,12
2698,16
2699,17
2700,13
2701,10
2702,17
2703,3
2704,17
2705,6
2706,4
2707,10
2708,3
2709,13
2710,11
2711,0
2712,17
2713,12
2714,11
2715,15
2716,3
2717,12
2718,18
2719,9
2720,11
2721,4
2722,16
2723,1
2724,5
2725,2
2726,16
2727,10
2728,5
2729,17
2730,16
2731,10
2732,17
2733,14
2734,16
2735,5
2736,18
2737,14
2738,14
2739,11
2740,2
2741,5
2742,6
2743,19
2744,4
2745,10
2746,6
2747,10
2748,3
2749,8
2750,5
2751,18
2752,3
2753,15
2754,10
2755,5
2756,0
2757,0
2758,19
2759,9
2760,1
2761,6
2762,5
2763,2
2764,1
2765,12
2766,11
2767,12
2768,6
2769,10
2770,11
2771,3
2772,6
2773,10
2774,14
2775,18
2776,19
2777,10
2778,8
2779,6
2780,9
2781,12
2782,4
2783,15
2784,16
2785,12
2786,12
2787,17
2788,13
2789,10
2790,2
2791,11
2792,15
2793,5
2794,2
2795,18
2796,3
2797,19
2798,2
2799,6
2800,10
2801,8
2802,19
2803,13
2804,9
2805,8
2806,14
2807,13
2808,17
2809,9
2810,11
2811,4
2812,6
2813,12
2814,18
2815,16
2816,14
2817,18
2818,11
2819,16
2820,11
2821,9
2822,13
2823,15
2824,4
2825,16
2826,7
2827,14
2828,17
2829,14
2830,9
2831,10
2832,15
2833,4
2834,14
2835,1
2836,15
2837,14
2838,10
2839,5
2840,1
2841,14
2842,7
2843,10
2844,1
2845,18
2846,4
2847,9
2848,2
2849,19
2850,11
2851,12
2852,13
2853,2
2854,16
2855,2
2856,14
2857,2
2858,4
2859,11
2860,4
2861,11
2862,11
2863,17
2864,8
2865,4
2866,16
2867,18
2868,19
2869,16
2870,17
2871,14
2872,18
2873,2
2874,10
2875,14
2876,5
2877,10
2878,0
2879,5
2880,12
2881,16
2882,5
2883,16
2884,6
2885,7
2886,11
2887,17
2888,17
2889,0
2890,11
2891,13
2892,5
2893,18
2894,4
2895,9
2896,18
2897,9
2898,5
2899,16
2900,11
2901,2
2902,1
2903,7
2904,7
2905,17
2906,17
2907,16
2908,5
2909,8
2910,18
2911,5
2912,17
2913,6
2914,4
2915,16
2916,3
2917,15
2918,9
2919,4
2920,6
2921,16
2922,6
2923,10
2924,18
2925,13
2926,2
2927,10
2928,11
2929,4
2930,14
2931,18
2932,3
2933,8
2934,18
2935,15
2936,3
2937,2
2938,4
2939,12
2940,11
2941,8
2942,17
2943,4
2944,4
2945,16
2946,13
2947,5
2948,5
2949,12
2950,0
2951,10
2952,11
2953,4
2954,9
2955,5
2956,15
2957,15
2958,6
2959,14
2960,10
2961,16
2962,3
2963,18
2964,19
2965,17
2966,9
2967,17
2968,8
2969,18
2970,18
2971,15
2972,6
2973,9
2974,11
2975,10
2976,5
2977,12
2978,19
2979,9
2980,17
2981,5
2982,1
2983,4
2984,11
2985,7
2986,6
2987,5
2988,17
2989,10
2990,10
2991,16
2992,0
2993,11
2994,10
2995,18
2996,17
2997,9
