id,target
724,7
725,2
726,16
727,15
728,7
729,5
730,15
731,15
732,5
733,16
734,3
735,1
736,15
737,6
738,13
739,11
740,18
741,2
742,8
743,10
744,19
745,14
746,15
747,1
748,16
749,15
750,7
751,17
752,6
753,3
754,5
755,11
756,6
757,11
758,12
759,5
760,5
761,6
762,19
763,2
764,1
765,1
766,16
767,3
768,8
769,14
770,4
771,16
772,9
773,12
774,15
775,13
776,7
777,10
778,19
779,15
780,17
781,6
782,13
783,10
784,13
785,8
786,9
787,9
788,3
789,14
790,11
791,18
792,6
793,5
794,6
795,16
796,2
797,15
798,16
799,6
800,12
801,3
802,2
803,13
804,1
805,12
806,17
807,3
808,1
809,13
810,9
811,0
812,5
813,18
814,16
815,18
816,17
817,18
818,0
819,15
820,1
821,1
822,1
823,3
824,1
825,7
826,5
827,2
828,17
829,11
830,13
831,17
832,10
833,1
834,1
835,15
836,5
837,14
838,0
839,10
840,6
841,4
842,16
843,12
844,16
845,2
846,13
847,15
848,14
849,8
850,17
851,1
852,18
853,16
854,18
855,4
856,4
857,5
858,8
859,5
860,1
861,17
862,16
863,9
864,15
865,15
866,18
867,15
868,1
869,7
870,10
871,6
872,12
873,3
874,7
875,15
876,12
877,0
878,10
879,11
880,1
881,13
882,2
883,2
884,8
885,16
886,4
887,7
888,7
889,17
890,18
891,1
892,13
893,1
894,2
895,15
896,6
897,9
898,6
899,19
900,1
901,8
902,6
903,4
904,19
905,2
906,11
907,3
908,17
909,2
910,5
911,13
912,5
913,18
914,16
915,12
916,5
917,0
918,18
919,8
920,14
921,2
922,1
923,5
924,16
925,6
926,8
927,8
928,5
929,3
930,15
931,12
932,13
933,14
934,2
935,16
936,16
937,6
938,10
939,6
940,15
941,6
942,18
943,2
944,18
945,3
946,15
947,12
948,5
949,0
950,4
951,4
952,13
953,7
954,2
955,0
956,15
957,12
958,14
959,3
960,8
961,5
962,1
963,9
964,10
965,12
966,17
967,8
968,8
969,13
970,5
971,10
972,11
973,18
974,15
975,13
976,17
977,8
978,5
979,13
980,13
981,3
982,13
983,15
984,7
985,11
986,5
987,14
988,2
989,4
990,10
991,10
992,0
993,9
994,9
995,9
996,18
997,1
998,12
999,6
1000,0
1001,2
1002,7
1003,4
1004,5
1005,17
1006,6
1007,14
1008,8
1009,9
1010,16
1011,15
1012,19
1013,16
1014,11
1015,6
1016,18
1017,7
1018,1
1019,14
1020,18
1021,5
1022,11
1023,15
1024,5
1025,8
1026,13
1027,2
1028,1
1029,13
1030,16
1031,15
1032,15
1033,14
1034,19
1035,19
1036,1
1037,2
1038,8
1039,11
1040,6
1041,13
1042,3
1043,17
1044,2
1045,2
1046,4
1047,14
1048,17
1049,5
1050,6
1051,7
1052,8
1053,8
1054,6
1055,0
1056,4
1057,15
1058,19
1059,18
1060,17
1061,6
1062,11
1063,6
1064,6
1065,15
1066,2
1067,7
1068,6
1069,13
1070,4
1071,16
1072,15
1073,14
1074,3
1075,10
1076,11
1077,14
1078,4
1079,12
1080,6
1081,13
1082,10
1083,13
1084,17
1085,4
1086,3
1087,7
1088,4
1089,14
1090,6
1091,12
1092,2
1093,6
1094,15
1095,19
1096,16
1097,3
1098,1
1099,16
1100,10
1101,16
1102,8
1103,1
1104,15
1105,0
1106,1
1107,5
1108,6
1109,9
1110,12
1111,4
1112,8
1113,13
1114,15
1115,5
1116,19
1117,14
1118,8
1119,17
1120,6
1121,6
1122,9
1123,1
1124,15
1125,10
1126,5
1127,10
1128,7
1129,12
1130,8
1131,1
1132,16
1133,8
1134,17
1135,7
1136,14
1137,1
1138,13
1139,15
1140,10
1141,10
1142,7
1143,7
1144,9
1145,17
1146,12
1147,9
1148,14
1149,1
1150,12
1151,11
1152,7
1153,19
1154,3
1155,8
1156,2
1157,7
1158,7
1159,16
1160,7
1161,11
1162,5
1163,1
1164,11
1165,7
1166,18
1167,1
1168,11
1169,5
1170,15
1171,9
1172,2
1173,13
1174,14
1175,12
1176,13
1177,1
1178,12
1179,7
1180,3
1181,10
1182,8
1183,18
1184,9
1185,3
1186,5
1187,3
1188,7
1189,6
1190,5
1191,9
1192,3
1193,1
1194,19
1195,6
1196,6
1197,18
1198,0
1199,9
1200,19
1201,13
1202,0
1203,4
1204,15
1205,2
1206,9
1207,10
1208,8
1209,12
1210,15
1211,13
1212,13
1213,19
1214,7
1215,10
1216,4
1217,10
1218,10
1219,7
1220,11
1221,10
1222,5
1223,5
1224,8
1225,13
1226,14
1227,15
1228,8
1229,15
1230,4
1231,6
1232,2
1233,7
1234,15
1235,3
1236,14
1237,4
1238,11
1239,1
1240,0
1241,2
1242,0
1243,3
1244,7
1245,3
1246,4
1247,8
1248,4
1249,4
1250,4
1251,2
1252,18
1253,18
1254,14
1255,10
1256,0
1257,2
1258,4
1259,8
1260,13
1261,3
1262,5
1263,2
1264,1
1265,11
1266,12
1267,7
1268,1
1269,9
1270,16
1271,6
1272,1
1273,4
1274,8
1275,10
1276,13
1277,3
1278,8
1279,4
1280,2
1281,11
1282,12
1283,0
1284,6
1285,12
1286,7
1287,13
1288,19
1289,9
1290,8
1291,16
1292,12
1293,16
1294,13
1295,15
1296,3
1297,7
1298,13
1299,8
1300,9
1301,15
1302,15
1303,14
1304,6
1305,10
1306,11
1307,6
1308,14
1309,18
1310,6
1311,6
1312,11
1313,3
1314,1
1315,10
1316,8
1317,18
1318,2
1319,15
1320,12
1321,15
1322,5
1323,0
1324,2
1325,16
1326,11
1327,8
1328,11
1329,16
1330,13
1331,5
1332,16
1333,7
1334,11
1335,14
1336,5
1337,6
1338,19
1339,12
1340,5
1341,3
1342,15
1343,13
1344,16
1345,3
1346,12
1347,0
1348,12
1349,4
1350,11
1351,9
1352,5
1353,9
1354,6
1355,6
1356,5
1357,9
1358,5
1359,11
1360,6
1361,17
1362,12
1363,5
1364,4
1365,17
1366,1
1367,15
1368,13
1369,1
1370,16
1371,7
1372,5
1373,8
1374,12
1375,5
1376,0
1377,16
1378,3
1379,14
1380,6
1381,8
1382,14
1383,1
1384,4
1385,7
1386,1
1387,4
1388,1
1389,2
1390,19
1391,14
1392,7
1393,19
1394,14
1395,5
1396,1
1397,2
1398,18
1399,3
1400,7
1401,16
1402,13
1403,11
1404,5
1405,2
1406,17
1407,1
1408,9
1409,1
1410,10
1411,4
1412,3
1413,0
1414,15
1415,10
1416,10
1417,11
1418,17
1419,10
1420,17
1421,1
1422,16
1423,16
1424,11
1425,4
1426,5
1427,5
1428,6
1429,6
1430,17
1431,8
1432,13
1433,11
1434,18
1435,11
1436,14
1437,5
1438,13
1439,13
1440,17
1441,12
1442,13
1443,14
1444,7
1445,18
1446,5
1447,16
1448,5
1449,2
1450,10
1451,7
1452,11
1453,2
1454,7
1455,11
1456,10
1457,0
1458,0
1459,1
1460,6
1461,10
1462,17
1463,5
1464,2
1465,3
1466,4
1467,0
1468,7
1469,0
1470,9
1471,6
1472,7
1473,19
1474,17
1475,10
1476,15
1477,6
1478,13
1479,0
1480,12
1481,9
1482,11
1483,10
1484,13
1485,1
1486,12
1487,10
1488,6
1489,5
1490,11
1491,8
1492,6
1493,3
1494,4
1495,14
1496,3
1497,10
1498,18
1499,17
1500,11
1501,13
1502,16
1503,14
1504,6
1505,7
1506,12
1507,13
1508,13
1509,15
1510,6
1511,5
1512,8
1513,18
1514,15
1515,2
1516,11
1517,14
1518,16
1519,16
1520,11
1521,2
1522,1
1523,5
1524,1
1525,10
1526,13
1527,1
1528,3
1529,2
1530,8
1531,12
1532,2
1533,17
1534,3
1535,1
1536,1
1537,14
1538,13
1539,13
1540,2
1541,0
1542,5
1543,19
1544,8
1545,11
1546,18
1547,9
1548,15
1549,10
1550,16
1551,19
1552,17
1553,2
1554,10
1555,9
1556,8
1557,11
1558,11
1559,5
1560,2
1561,4
1562,2
1563,17
1564,17
1565,6
1566,0
1567,9
1568,19
1569,17
1570,12
1571,5
1572,16
1573,4
1574,9
1575,0
1576,13
1577,13
1578,0
1579,5
1580,6
1581,12
1582,19
1583,16
1584,2
1585,3
1586,12
1587,14
1588,3
1589,17
1590,3
1591,0
1592,18
1593,9
1594,12
1595,0
1596,14
1597,3
1598,12
1599,5
1600,10
1601,16
1602,3
1603,5
1604,14
1605,14
1606,17
1607,19
1608,14
1609,2
1610,9
1611,14
1612,15
1613,7
1614,16
1615,12
1616,8
1617,12
1618,8
1619,2
1620,9
1621,5
1622,12
1623,17
1624,7
1625,1
1626,17
1627,5
1628,4
1629,16
1630,15
1631,1
1632,6
1633,8
1634,4
1635,14
1636,11
1637,19
1638,4
1639,8
1640,15
1641,18
1642,6
1643,12
1644,6
1645,7
1646,3
1647,15
1648,6
1649,16
1650,15
1651,19
1652,13
1653,5
1654,5
1655,9
1656,10
1657,10
1658,5
1659,5
1660,8
1661,2
1662,7
1663,14
1664,4
1665,16
1666,17
1667,4
1668,14
1669,5
1670,15
1671,11
1672,15
1673,13
1674,14
1675,4
1676,3
1677,19
1678,3
1679,17
1680,1
1681,6
1682,9
1683,14
1684,9
1685,17
1686,5
1687,8
1688,1
1689,6
1690,10
1691,13
1692,0
1693,0
1694,6
1695,7
1696,9
1697,5
1698,9
1699,15
1700,18
1701,9
1702,0
1703,12
1704,7
1705,7
1706,9
1707,19
1708,5
1709,7
1710,9
1711,9
1712,7
1713,9
1714,12
1715,12
1716,4
1717,1
1718,5
1719,9
1720,4
1721,6
1722,19
1723,8
1724,16
1725,3
1726,3
1727,16
1728,19
1729,3
1730,4
1731,4
1732,8
1733,8
1734,18
1735,3
1736,4
1737,18
1738,9
1739,10
1740,2
1741,16
1742,4
1743,11
1744,3
1745,19
1746,14
1747,18
1748,18
1749,12
1750,14
1751,17
1752,16
1753,19
1754,14
1755,15
1756,16
1757,9
1758,9
1759,9
1760,8
1761,4
1762,17
1763,16
1764,19
1765,19
1766,0
1767,8
1768,13
1769,13
1770,8
1771,10
1772,2
1773,11
1774,4
1775,9
1776,1
1777,12
1778,18
1779,3
1780,18
1781,13
1782,10
1783,7
1784,5
1785,11
1786,2
1787,6
1788,5
1789,10
1790,3
1791,13
1792,13
1793,15
1794,15
1795,6
1796,16
1797,2
1798,6
1799,0
1800,4
1801,8
1802,5
1803,15
1804,1
1805,13
1806,14
1807,16
1808,11
1809,0
1810,16
1811,14
1812,7
1813,7
1814,7
1815,7
1816,6
1817,15
1818,8
1819,16
1820,5
1821,8
1822,4
1823,18
1824,13
1825,3
1826,10
1827,10
1828,18
1829,9
1830,14
1831,8
1832,13
1833,4
1834,5
1835,6
1836,16
1837,16
1838,7
1839,5
1840,5
1841,8
1842,12
1843,4
1844,18
1845,6
1846,6
1847,11
1848,19
1849,8
1850,14
1851,6
1852,17
1853,12
1854,15
1855,8
1856,3
1857,2
1858,18
1859,15
1860,14
1861,13
1862,0
1863,1
1864,7
1865,4
1866,17
1867,9
1868,0
1869,6
1870,12
1871,18
1872,0
1873,2
1874,3
1875,11
1876,13
1877,5
1878,9
1879,0
1880,14
1881,9
1882,14
1883,0
1884,5
1885,10
1886,11
1887,2
1888,0
1889,0
1890,6
1891,10
1892,11
1893,8
1894,2
1895,13
1896,14
1897,6
1898,6
1899,16
1900,19
1901,7
1902,2
1903,4
1904,1
1905,8
1906,18
1907,10
1908,9
1909,10
1910,11
1911,2
1912,6
1913,14
1914,0
1915,9
1916,17
1917,4
1918,11
1919,7
1920,0
1921,5
1922,9
1923,3
1924,10
1925,4
1926,19
1927,8
1928,4
1929,7
1930,9
1931,15
1932,2
1933,11
1934,11
1935,14
1936,14
1937,3
1938,15
1939,0
1940,16
1941,9
1942,16
1943,1
1944,0
1945,1
1946,15
1947,2
1948,5
1949,0
1950,12
1951,8
1952,2
1953,12
1954,11
1955,13
1956,16
1957,6
1958,11
1959,18
1960,7
1961,1
1962,7
1963,16
1964,12
1965,11
1966,17
1967,3
1968,7
1969,18
1970,10
1971,5
1972,19
1973,6
1974,17
1975,7
1976,14
1977,6
1978,4
1979,7
1980,18
1981,10
1982,14
1983,19
1984,5
1985,5
1986,4
1987,1
1988,5
1989,15
1990,9
1991,11
1992,18
1993,1
1994,13
1995,6
1996,13
1997,12
1998,17
1999,15
2000,16
2001,7
2002,4
2003,6
2004,8
2005,9
2006,14
2007,9
2008,9
2009,15
2010,0
2011,11
2012,4
2013,0
2014,6
2015,4
2016,15
2017,14
2018,9
2019,19
2020,5
2021,14
2022,2
2023,2
2024,5
2025,7
2026,3
2027,16
2028,14
2029,5
2030,11
2031,6
2032,15
2033,19
2034,5
2035,3
2036,8
2037,12
2038,1
2039,0
2040,3
2041,10
2042,0
2043,9
2044,7
2045,16
2046,7
2047,15
2048,7
2049,12
2050,10
2051,8
2052,13
2053,0
2054,15
2055,14
2056,2
2057,2
2058,13
2059,10
2060,3
2061,14
2062,4
2063,8
2064,14
2065,13
2066,3
2067,18
2068,6
2069,18
2070,16
2071,5
2072,14
2073,13
2074,6
2075,7
2076,10
2077,8
2078,2
2079,0
2080,11
2081,9
2082,17
2083,0
2084,16
2085,6
2086,13
2087,18
2088,17
2089,5
2090,4
2091,18
2092,13
2093,2
2094,10
2095,4
2096,3
2097,10
2098,18
2099,13
2100,0
2101,8
2102,3
2103,1
2104,5
2105,5
2106,14
2107,11
2108,12
2109,13
2110,16
2111,9
2112,6
2113,10
2114,12
2115,13
2116,14
2117,10
2118,12
2119,13
2120,18
2121,14
2122,2
2123,2
2124,14
2125,3
2126,15
2127,14
2128,4
2129,1
2130,6
2131,19
2132,17
2133,4
2134,5
2135,9
2136,10
2137,8
2138,10
2139,16
2140,14
2141,5
2142,8
2143,6
2144,4
2145,17
2146,5
2147,1
2148,18
2149,15
2150,12
2151,5
2152,18
2153,16
2154,15
2155,13
2156,11
2157,12
2158,2
2159,5
2160,10
2161,6
2162,13
2163,16
2164,8
2165,7
2166,16
2167,18
2168,8
2169,4
2170,10
2171,10
2172,17
2173,16
2174,13
2175,15
2176,10
2177,3
2178,2
2179,17
2180,10
2181,15
2182,19
2183,9
2184,3
2185,12
2186,3
2187,10
2188,1
2189,18
2190,12
2191,18
2192,17
2193,12
2194,5
2195,3
2196,10
2197,0
2198,19
2199,7
2200,0
2201,13
2202,11
2203,4
2204,10
2205,4
2206,1
2207,15
2208,5
2209,18
2210,10
2211,7
2212,7
2213,12
2214,12
2215,1
2216,13
2217,13
2218,2
2219,1
2220,2
2221,7
2222,17
2223,7
2224,13
2225,10
2226,13
2227,7
2228,4
2229,0
2230,16
2231,1
2232,7
2233,0
2234,15
2235,2
2236,9
2237,2
2238,11
2239,1
2240,12
2241,4
2242,1
2243,9
2244,15
2245,17
2246,9
2247,2
2248,3
2249,16
2250,3
2251,1
2252,8
2253,0
2254,11
2255,8
2256,1
2257,3
2258,4
2259,5
2260,14
2261,15
2262,15
2263,11
2264,12
2265,18
2266,16
2267,1
2268,10
2269,8
2270,1
2271,7
2272,5
2273,11
2274,13
2275,2
2276,11
2277,5
2278,2
2279,4
2280,12
2281,10
2282,2
2283,9
2284,2
2285,11
2286,7
2287,14
2288,10
2289,9
2290,18
2291,10
2292,3
2293,6
2294,18
2295,4
2296,4
2297,4
2298,14
2299,11
2300,0
2301,16
2302,0
2303,15
2304,9
2305,0
2306,5
2307,7
2308,13
2309,8
2310,18
2311,14
2312,3
2313,5
2314,9
2315,15
2316,14
2317,18
2318,3
2319,7
2320,12
2321,14
2322,5
2323,3
2324,14
2325,9
2326,16
2327,9
2328,11
2329,9
2330,1
2331,3
2332,3
2333,12
2334,11
2335,11
2336,19
2337,17
2338,6
2339,0
2340,14
2341,10
2342,15
2343,4
2344,18
2345,7
2346,3
2347,12
2348,9
2349,4
2350,14
2351,5
2352,12
2353,14
2354,2
2355,3
2356,1
2357,17
2358,8
2359,4
2360,12
2361,4
2362,14
2363,17
2364,9
2365,3
2366,8
2367,7
2368,11
2369,16
2370,4
2371,9
2372,15
2373,2
2374,12
2375,14
2376,18
2377,4
2378,11
2379,15
2380,5
2381,16
2382,4
2383,16
2384,3
2385,16
2386,4
2387,1
2388,17
2389,8
2390,5
2391,3
2392,19
2393,16
2394,11
2395,18
2396,17
2397,14
2398,12
2399,0
2400,9
2401,13
2402,13
2403,9
2404,18
2405,15
2406,19
2407,4
2408,0
2409,12
2410,0
2411,9
2412,8
2413,16
2414,2
2415,6
2416,11
2417,16
2418,8
2419,11
2420,17
2421,11
2422,17
2423,6
2424,14
2425,3
2426,14
2427,16
2428,9
2429,7
2430,15
2431,11
2432,6
2433,6
2434,10
2435,14
2436,14
2437,14
2438,5
2439,2
2440,19
2441,12
2442,8
2443,2
2444,13
2445,7
2446,6
2447,0
2448,5
2449,16
2450,10
2451,9
2452,3
2453,3
2454,9
2455,13
2456,18
2457,9
2458,11
2459,7
2460,18
2461,3
2462,7
2463,14
2464,13
2465,14
2466,8
2467,13
2468,13
2469,2
2470,1
2471,11
2472,3
2473,12
2474,3
2475,2
2476,19
2477,11
2478,3
2479,0
2480,6
2481,13
2482,1
2483,1
2484,4
2485,8
2486,17
2487,18
2488,18
2489,16
2490,1
2491,3
2492,8
2493,0
2494,3
2495,9
2496,11
2497,14
2498,8
2499,5
2500,12
2501,19
2502,12
2503,5
2504,4
2505,0
2506,13
2507,8
2508,1
2509,9
2510,17
2511,9
2512,14
2513,9
2514,8
2515,9
2516,0
2517,5
2518,0
2519,11
2520,14
2521,7
2522,12
2523,0
2524,16
2525,2
2526,2
2527,8
2528,17
2529,7
2530,11
2531,11
2532,9
2533,8
2534,16
2535,15
2536,6
2537,7
2538,15
2539,5
2540,1
2541,14
2542,9
2543,15
2544,14
2545,10
2546,11
2547,8
2548,11
2549,7
2550,11
2551,7
2552,9
2553,6
2554,16
2555,0
2556,8
2557,15
2558,9
2559,2
2560,7
2561,13
2562,11
2563,2
2564,14
2565,1
2566,4
2567,6
2568,17
2569,4
2570,14
2571,0
2572,4
2573,12
2574,6
2575,8
2576,16
2577,3
2578,12
2579,5
2580,14
2581,6
2582,6
2583,8
2584,11
2585,16
2586,7
2587,6
2588,5
2589,1
2590,5
2591,16
2592,17
2593,2
2594,6
2595,10
2596,0
2597,14
2598,10
2599,12
2600,7
2601,14
2602,2
2603,3
2604,15
2605,18
2606,14
2607,15
2608,17
2609,11
2610,7
2611,0
2612,13
2613,13
2614,18
2615,10
2616,17
2617,5
2618,1
2619,18
2620,8
2621,12
2622,2
2623,17
2624,2
2625,12
2626,15
2627,13
2628,17
2629,15
2630,11
2631,10
2632,16
2633,13
2634,17
2635,16
2636,4
2637,18
2638,3
2639,19
2640,9
2641,4
2642,6
2643,2
2644,15
2645,3
2646,5
2647,10
2648,0
2649,11
2650,3
2651,13
2652,13
2653,6
2654,19
2655,2
2656,9
2657,6
2658,11
2659,15
2660,11
2661,4
2662,11
2663,15
2664,15
2665,11
2666,9
2667,2
2668,4
2669,6
2670,7
2671,2
2672,9
2673,13
2674,6
2675,6
2676,0
2677,15
2678,15
2679,4
2680,4
2681,15
2682,10
2683,7
2684,8
2685,8
2686,9
2687,17
2688,15
2689,12
2690,19
2691,17
2692,14
2693,11
2694,8
2695,17
2696,15
2697,9
2698,16
2699,16
2700,13
2701,10
2702,16
2703,3
2704,11
2705,3
2706,4
2707,10
2708,3
2709,15
2710,6
2711,0
2712,14
2713,12
2714,0
2715,13
2716,3
2717,12
2718,19
2719,8
2720,11
2721,4
2722,16
2723,1
2724,5
2725,2
2726,18
2727,10
2728,5
2729,17
2730,11
2731,10
2732,17
2733,14
2734,16
2735,12
2736,7
2737,1
2738,9
2739,18
2740,3
2741,11
2742,6
2743,15
2744,13
2745,10
2746,6
2747,9
2748,6
2749,8
2750,5
2751,18
2752,3
2753,0
2754,1
2755,5
2756,0
2757,0
2758,15
2759,9
2760,15
2761,6
2762,5
2763,2
2764,1
2765,12
2766,11
2767,12
2768,6
2769,10
2770,7
2771,12
2772,6
2773,10
2774,14
2775,18
2776,19
2777,12
2778,8
2779,8
2780,8
2781,12
2782,4
2783,15
2784,16
2785,12
2786,12
2787,17
2788,13
2789,10
2790,2
2791,11
2792,1
2793,5
2794,2
2795,6
2796,6
2797,19
2798,2
2799,6
2800,10
2801,9
2802,18
2803,13
2804,9
2805,8
2806,16
2807,13
2808,17
2809,9
2810,13
2811,4
2812,7
2813,3
2814,0
2815,16
2816,14
2817,14
2818,18
2819,18
2820,11
2821,10
2822,4
2823,15
2824,4
2825,16
2826,7
2827,14
2828,0
2829,18
2830,9
2831,10
2832,15
2833,0
2834,14
2835,12
2836,15
2837,14
2838,3
2839,2
2840,5
2841,13
2842,7
2843,10
2844,3
2845,18
2846,4
2847,9
2848,2
2849,15
2850,16
2851,12
2852,13
2853,2
2854,18
2855,4
2856,14
2857,4
2858,4
2859,0
2860,4
2861,7
2862,4
2863,9
2864,8
2865,8
2866,16
2867,6
2868,19
2869,14
2870,17
2871,14
2872,15
2873,2
2874,10
2875,11
2876,1
2877,10
2878,11
2879,5
2880,1
2881,0
2882,5
2883,16
2884,6
2885,7
2886,14
2887,17
2888,17
2889,0
2890,11
2891,13
2892,8
2893,12
2894,3
2895,9
2896,5
2897,9
2898,5
2899,0
2900,18
2901,3
2902,4
2903,7
2904,7
2905,17
2906,9
2907,18
2908,5
2909,3
2910,9
2911,12
2912,7
2913,16
2914,4
2915,16
2916,3
2917,0
2918,4
2919,4
2920,6
2921,16
2922,6
2923,14
2924,9
2925,13
2926,2
2927,10
2928,18
2929,4
2930,14
2931,13
2932,7
2933,8
2934,16
2935,15
2936,3
2937,1
2938,4
2939,4
2940,13
2941,8
2942,19
2943,4
2944,4
2945,16
2946,13
2947,5
2948,1
2949,3
2950,0
2951,6
2952,11
2953,2
2954,18
2955,5
2956,15
2957,15
2958,6
2959,18
2960,9
2961,16
2962,6
2963,12
2964,13
2965,17
2966,9
2967,17
2968,8
2969,15
2970,0
2971,15
2972,6
2973,9
2974,11
2975,9
2976,2
2977,5
2978,19
2979,9
2980,17
2981,4
2982,1
2983,3
2984,11
2985,8
2986,6
2987,5
2988,11
2989,10
2990,10
2991,18
2992,0
2993,11
2994,6
2995,11
2996,17
2997,9
